time,generation biomass,generation hydro water reservoir,generation fossil hard coal,generation nuclear,generation solar
2018-08-13 01:00:00+00:00,344.0,717.0,2852.0,6963.0,386.0
2018-08-13 02:00:00+00:00,354.0,717.0,2929.0,6961.0,284.0
2018-08-13 03:00:00+00:00,358.0,771.0,3036.0,6964.0,65.0
2018-08-13 04:00:00+00:00,361.0,1118.0,3536.0,6968.0,30.0
2018-08-13 05:00:00+00:00,360.0,1774.0,3666.0,6974.0,61.0
2018-08-13 06:00:00+00:00,363.0,1552.0,3808.0,6975.0,526.0
2018-08-13 07:00:00+00:00,362.0,2151.0,3822.0,6978.0,1693.0
2018-08-13 08:00:00+00:00,362.0,2229.0,4014.0,6976.0,3631.0
2018-08-13 09:00:00+00:00,356.0,2482.0,4069.0,6972.0,4722.0
2018-08-13 10:00:00+00:00,352.0,2479.0,4067.0,6966.0,5167.0
2018-08-13 11:00:00+00:00,355.0,2360.0,4052.0,6961.0,5390.0
2018-08-13 12:00:00+00:00,360.0,1789.0,4044.0,6948.0,5434.0
2018-08-13 13:00:00+00:00,362.0,1699.0,4017.0,6946.0,5274.0
2018-08-13 14:00:00+00:00,351.0,1385.0,3961.0,6949.0,5041.0
2018-08-13 15:00:00+00:00,350.0,1289.0,3977.0,6946.0,4629.0
2018-08-13 16:00:00+00:00,351.0,1399.0,3953.0,6947.0,4010.0
2018-08-13 17:00:00+00:00,351.0,1110.0,3866.0,6945.0,3090.0
2018-08-13 18:00:00+00:00,356.0,1118.0,3916.0,6944.0,1638.0
2018-08-13 19:00:00+00:00,356.0,1645.0,3867.0,6950.0,822.0
2018-08-13 20:00:00+00:00,353.0,1536.0,3909.0,6952.0,650.0
2018-08-13 21:00:00+00:00,356.0,860.0,3599.0,6953.0,637.0
2018-08-13 22:00:00+00:00,364.0,847.0,3129.0,6956.0,636.0
2018-08-13 23:00:00+00:00,364.0,862.0,2708.0,6959.0,633.0
2018-08-14 00:00:00+00:00,366.0,502.0,2306.0,6973.0,633.0
2018-08-14 01:00:00+00:00,369.0,540.0,2153.0,6972.0,629.0
2018-08-14 02:00:00+00:00,368.0,552.0,2125.0,6972.0,622.0
2018-08-14 03:00:00+00:00,367.0,487.0,2169.0,6977.0,532.0
2018-08-14 04:00:00+00:00,364.0,687.0,2227.0,6977.0,355.0
2018-08-14 05:00:00+00:00,364.0,1256.0,2713.0,6980.0,207.0
2018-08-14 06:00:00+00:00,362.0,1265.0,3235.0,6984.0,701.0
2018-08-14 07:00:00+00:00,354.0,1991.0,3470.0,6986.0,2312.0
2018-08-14 08:00:00+00:00,357.0,1396.0,3441.0,6988.0,4177.0
2018-08-14 09:00:00+00:00,354.0,1772.0,3408.0,6987.0,4854.0
2018-08-14 10:00:00+00:00,356.0,2129.0,3598.0,6984.0,5238.0
2018-08-14 11:00:00+00:00,367.0,2054.0,3670.0,6985.0,5453.0
2018-08-14 12:00:00+00:00,367.0,1900.0,3471.0,6981.0,5487.0
2018-08-14 13:00:00+00:00,361.0,1807.0,3441.0,6977.0,5384.0
2018-08-14 14:00:00+00:00,362.0,1917.0,3291.0,6963.0,5083.0
2018-08-14 15:00:00+00:00,361.0,1465.0,3389.0,6957.0,4655.0
2018-08-14 16:00:00+00:00,363.0,1237.0,3480.0,6957.0,4016.0
2018-08-14 17:00:00+00:00,363.0,1344.0,3588.0,6960.0,3072.0
2018-08-14 18:00:00+00:00,362.0,1768.0,3656.0,6960.0,1646.0
2018-08-14 19:00:00+00:00,362.0,2850.0,3780.0,6964.0,847.0
2018-08-14 20:00:00+00:00,363.0,2641.0,3726.0,6962.0,680.0
2018-08-14 21:00:00+00:00,362.0,1199.0,3419.0,6966.0,661.0
2018-08-14 22:00:00+00:00,364.0,942.0,2990.0,6973.0,661.0
2018-08-14 23:00:00+00:00,359.0,816.0,2592.0,6969.0,661.0
2018-08-15 00:00:00+00:00,358.0,491.0,2453.0,6976.0,639.0
2018-08-15 01:00:00+00:00,356.0,555.0,2364.0,6978.0,603.0
2018-08-15 02:00:00+00:00,359.0,517.0,2272.0,6984.0,591.0
2018-08-15 03:00:00+00:00,358.0,545.0,2226.0,6988.0,567.0
2018-08-15 04:00:00+00:00,361.0,715.0,2285.0,6991.0,357.0
2018-08-15 05:00:00+00:00,374.0,633.0,2262.0,6990.0,187.0
2018-08-15 06:00:00+00:00,387.0,768.0,2369.0,6989.0,709.0
2018-08-15 07:00:00+00:00,389.0,1200.0,2566.0,6985.0,2083.0
2018-08-15 08:00:00+00:00,391.0,1217.0,2810.0,6975.0,3830.0
2018-08-15 09:00:00+00:00,395.0,1335.0,3324.0,6965.0,4603.0
2018-08-15 10:00:00+00:00,393.0,1936.0,3598.0,6953.0,5048.0
2018-08-15 11:00:00+00:00,390.0,2486.0,3674.0,6941.0,5242.0
2018-08-15 12:00:00+00:00,385.0,2712.0,3664.0,6937.0,5261.0
2018-08-15 13:00:00+00:00,391.0,2349.0,3587.0,6936.0,5050.0
2018-08-15 14:00:00+00:00,394.0,1974.0,3638.0,6935.0,4821.0
2018-08-15 15:00:00+00:00,393.0,1675.0,3587.0,6925.0,4321.0
2018-08-15 16:00:00+00:00,390.0,1373.0,3594.0,6926.0,3626.0
2018-08-15 17:00:00+00:00,388.0,2042.0,3647.0,6924.0,2756.0
2018-08-15 18:00:00+00:00,390.0,2863.0,3647.0,6914.0,1388.0
2018-08-15 19:00:00+00:00,385.0,3113.0,3695.0,6919.0,706.0
2018-08-15 20:00:00+00:00,395.0,3259.0,3764.0,6930.0,572.0
2018-08-15 21:00:00+00:00,395.0,3086.0,3713.0,6937.0,566.0
2018-08-15 22:00:00+00:00,395.0,2397.0,3768.0,6943.0,562.0
2018-08-15 23:00:00+00:00,391.0,1856.0,3714.0,6947.0,560.0
2018-08-16 00:00:00+00:00,384.0,944.0,3631.0,6947.0,562.0
2018-08-16 01:00:00+00:00,386.0,798.0,3566.0,6945.0,550.0
2018-08-16 02:00:00+00:00,381.0,877.0,3478.0,6944.0,453.0
2018-08-16 03:00:00+00:00,378.0,1097.0,3511.0,6944.0,360.0
2018-08-16 04:00:00+00:00,386.0,2077.0,3602.0,6946.0,161.0
2018-08-16 05:00:00+00:00,385.0,2181.0,3686.0,6947.0,76.0
2018-08-16 06:00:00+00:00,391.0,1925.0,3731.0,6944.0,407.0
2018-08-16 07:00:00+00:00,391.0,2719.0,3767.0,6942.0,1371.0
2018-08-16 08:00:00+00:00,387.0,2760.0,3855.0,6944.0,2829.0
2018-08-16 09:00:00+00:00,381.0,3128.0,3852.0,6945.0,3483.0
2018-08-16 10:00:00+00:00,368.0,3321.0,3891.0,6946.0,4055.0
2018-08-16 11:00:00+00:00,381.0,3082.0,3881.0,6947.0,4376.0
2018-08-16 12:00:00+00:00,381.0,2762.0,3827.0,6944.0,4407.0
2018-08-16 13:00:00+00:00,386.0,2216.0,3825.0,6951.0,4262.0
2018-08-16 14:00:00+00:00,386.0,1673.0,3861.0,6950.0,3935.0
2018-08-16 15:00:00+00:00,386.0,1263.0,3765.0,6955.0,3380.0
2018-08-16 16:00:00+00:00,386.0,1436.0,3690.0,6953.0,2817.0
2018-08-16 17:00:00+00:00,388.0,1610.0,3717.0,6956.0,2126.0
2018-08-16 18:00:00+00:00,387.0,1631.0,3684.0,6957.0,1163.0
2018-08-16 19:00:00+00:00,396.0,1487.0,3709.0,6959.0,652.0
2018-08-16 20:00:00+00:00,394.0,1206.0,3458.0,6963.0,561.0
2018-08-16 21:00:00+00:00,391.0,1394.0,3235.0,6962.0,483.0
2018-08-16 22:00:00+00:00,393.0,1137.0,3035.0,6967.0,388.0
2018-08-16 23:00:00+00:00,394.0,838.0,2644.0,6973.0,382.0
2018-08-17 00:00:00+00:00,392.0,599.0,2238.0,6978.0,330.0
2018-08-17 01:00:00+00:00,393.0,617.0,1969.0,6977.0,285.0
2018-08-17 02:00:00+00:00,393.0,728.0,1976.0,6976.0,198.0
2018-08-17 03:00:00+00:00,391.0,679.0,1995.0,6976.0,58.0
2018-08-17 04:00:00+00:00,391.0,959.0,2558.0,6978.0,45.0
2018-08-17 05:00:00+00:00,396.0,1701.0,3115.0,6978.0,65.0
2018-08-17 06:00:00+00:00,401.0,2241.0,3214.0,6981.0,445.0
2018-08-17 07:00:00+00:00,395.0,2808.0,3250.0,6985.0,1480.0
2018-08-17 08:00:00+00:00,398.0,1541.0,3183.0,6985.0,3301.0
2018-08-17 09:00:00+00:00,398.0,1332.0,3205.0,6982.0,4271.0
2018-08-17 10:00:00+00:00,389.0,1502.0,3258.0,6978.0,4719.0
2018-08-17 11:00:00+00:00,393.0,1426.0,3234.0,6974.0,4888.0
2018-08-17 12:00:00+00:00,397.0,1090.0,3001.0,6969.0,4931.0
2018-08-17 13:00:00+00:00,400.0,966.0,2870.0,6962.0,4617.0
2018-08-17 14:00:00+00:00,393.0,1104.0,2803.0,6957.0,4106.0
2018-08-17 15:00:00+00:00,395.0,1155.0,2714.0,6955.0,3528.0
2018-08-17 16:00:00+00:00,399.0,1508.0,2697.0,6957.0,2716.0
2018-08-17 17:00:00+00:00,402.0,2137.0,2971.0,6959.0,1712.0
2018-08-17 18:00:00+00:00,403.0,1979.0,2961.0,6963.0,887.0
2018-08-17 19:00:00+00:00,403.0,2659.0,2968.0,6967.0,585.0
2018-08-17 20:00:00+00:00,396.0,1936.0,2886.0,6970.0,486.0
2018-08-17 21:00:00+00:00,396.0,1106.0,2358.0,6972.0,421.0
2018-08-17 22:00:00+00:00,400.0,1116.0,1816.0,6974.0,382.0
2018-08-17 23:00:00+00:00,396.0,1057.0,1654.0,6977.0,310.0
2018-08-18 00:00:00+00:00,399.0,900.0,1640.0,6979.0,202.0
2018-08-18 01:00:00+00:00,398.0,758.0,1467.0,6978.0,89.0
2018-08-18 02:00:00+00:00,399.0,660.0,1388.0,6982.0,84.0
2018-08-18 03:00:00+00:00,399.0,667.0,1427.0,6984.0,83.0
2018-08-18 04:00:00+00:00,400.0,850.0,1512.0,6984.0,75.0
2018-08-18 05:00:00+00:00,402.0,761.0,1534.0,6987.0,67.0
2018-08-18 06:00:00+00:00,402.0,1144.0,1632.0,6989.0,424.0
2018-08-18 07:00:00+00:00,403.0,1115.0,1540.0,6990.0,1415.0
2018-08-18 08:00:00+00:00,396.0,1037.0,1471.0,6988.0,3333.0
2018-08-18 09:00:00+00:00,393.0,1080.0,1832.0,6980.0,4318.0
2018-08-18 10:00:00+00:00,392.0,1095.0,2195.0,6979.0,4642.0
2018-08-18 11:00:00+00:00,398.0,1422.0,2226.0,6976.0,4860.0
2018-08-18 12:00:00+00:00,398.0,1688.0,2325.0,6973.0,4890.0
2018-08-18 13:00:00+00:00,391.0,1640.0,2382.0,6968.0,4724.0
2018-08-18 14:00:00+00:00,393.0,1466.0,2372.0,6968.0,4354.0
2018-08-18 15:00:00+00:00,387.0,1507.0,2396.0,6964.0,3712.0
2018-08-18 16:00:00+00:00,388.0,1964.0,2493.0,6962.0,3064.0
2018-08-18 17:00:00+00:00,388.0,2986.0,2506.0,6959.0,2272.0
2018-08-18 18:00:00+00:00,392.0,3444.0,2547.0,6958.0,1138.0
2018-08-18 19:00:00+00:00,389.0,3539.0,2603.0,6963.0,639.0
2018-08-18 20:00:00+00:00,386.0,3356.0,2602.0,6969.0,576.0
2018-08-18 21:00:00+00:00,380.0,2015.0,2526.0,6976.0,553.0
2018-08-18 22:00:00+00:00,380.0,848.0,2258.0,6979.0,504.0
2018-08-18 23:00:00+00:00,379.0,804.0,1870.0,6983.0,460.0
2018-08-19 00:00:00+00:00,382.0,710.0,1852.0,6984.0,385.0
2018-08-19 01:00:00+00:00,382.0,749.0,1809.0,6986.0,235.0
2018-08-19 02:00:00+00:00,384.0,715.0,1834.0,6986.0,147.0
2018-08-19 03:00:00+00:00,383.0,747.0,1712.0,6987.0,110.0
2018-08-19 04:00:00+00:00,387.0,907.0,1378.0,6985.0,54.0
2018-08-19 05:00:00+00:00,381.0,910.0,1341.0,6984.0,74.0
2018-08-19 06:00:00+00:00,381.0,931.0,1348.0,6986.0,489.0
2018-08-19 07:00:00+00:00,379.0,1370.0,1528.0,6985.0,1483.0
2018-08-19 08:00:00+00:00,374.0,1049.0,1752.0,6981.0,3337.0
2018-08-19 09:00:00+00:00,374.0,1148.0,1953.0,6974.0,4436.0
2018-08-19 10:00:00+00:00,373.0,1258.0,2098.0,6972.0,4803.0
2018-08-19 11:00:00+00:00,381.0,1622.0,2213.0,6970.0,4980.0
2018-08-19 12:00:00+00:00,379.0,2091.0,2363.0,6965.0,4935.0
2018-08-19 13:00:00+00:00,379.0,1889.0,2392.0,6965.0,4841.0
2018-08-19 14:00:00+00:00,384.0,1998.0,2237.0,6964.0,4537.0
2018-08-19 15:00:00+00:00,388.0,1970.0,2279.0,6961.0,4174.0
2018-08-19 16:00:00+00:00,385.0,2051.0,2428.0,6960.0,3531.0
2018-08-19 17:00:00+00:00,375.0,2003.0,2326.0,6957.0,2578.0
2018-08-19 18:00:00+00:00,383.0,2383.0,2343.0,6960.0,1188.0
2018-08-19 19:00:00+00:00,375.0,3004.0,2445.0,6962.0,704.0
2018-08-19 20:00:00+00:00,371.0,2691.0,2494.0,6966.0,638.0
2018-08-19 21:00:00+00:00,376.0,1867.0,2423.0,6969.0,625.0
2018-08-19 22:00:00+00:00,369.0,928.0,2095.0,6972.0,591.0
2018-08-19 23:00:00+00:00,362.0,934.0,1901.0,6978.0,534.0
2018-08-20 00:00:00+00:00,357.0,716.0,1852.0,6979.0,425.0
2018-08-20 01:00:00+00:00,366.0,701.0,1991.0,6982.0,206.0
2018-08-20 02:00:00+00:00,360.0,723.0,2071.0,6983.0,97.0
2018-08-20 03:00:00+00:00,359.0,781.0,2362.0,6988.0,52.0
2018-08-20 04:00:00+00:00,366.0,1193.0,2569.0,6988.0,52.0
2018-08-20 05:00:00+00:00,374.0,2589.0,3023.0,6986.0,74.0
2018-08-20 06:00:00+00:00,376.0,2956.0,3473.0,6987.0,546.0
2018-08-20 07:00:00+00:00,375.0,3460.0,3700.0,6987.0,1744.0
2018-08-20 08:00:00+00:00,374.0,3538.0,3880.0,6983.0,3530.0
2018-08-20 09:00:00+00:00,364.0,3377.0,4027.0,6980.0,4479.0
2018-08-20 10:00:00+00:00,362.0,3096.0,4112.0,6975.0,4918.0
2018-08-20 11:00:00+00:00,361.0,3409.0,4212.0,6974.0,5061.0
2018-08-20 12:00:00+00:00,364.0,3311.0,4258.0,6972.0,5223.0
2018-08-20 13:00:00+00:00,368.0,3411.0,4214.0,6950.0,5080.0
2018-08-20 14:00:00+00:00,369.0,3825.0,4293.0,6937.0,4843.0
2018-08-20 15:00:00+00:00,368.0,4124.0,4473.0,6937.0,4318.0
2018-08-20 16:00:00+00:00,364.0,4549.0,4527.0,6935.0,3498.0
2018-08-20 17:00:00+00:00,370.0,5570.0,4549.0,6936.0,2289.0
2018-08-20 18:00:00+00:00,367.0,5646.0,4563.0,6939.0,1005.0
2018-08-20 19:00:00+00:00,375.0,4612.0,4578.0,6948.0,662.0
2018-08-20 20:00:00+00:00,375.0,4347.0,4468.0,6947.0,615.0
2018-08-20 21:00:00+00:00,377.0,3031.0,4379.0,6949.0,601.0
2018-08-20 22:00:00+00:00,376.0,1658.0,4205.0,6953.0,522.0
2018-08-20 23:00:00+00:00,378.0,1010.0,3839.0,6962.0,358.0
2018-08-21 00:00:00+00:00,380.0,674.0,3515.0,6966.0,305.0
2018-08-21 01:00:00+00:00,377.0,570.0,3445.0,6970.0,194.0
2018-08-21 02:00:00+00:00,379.0,776.0,3493.0,6973.0,130.0
2018-08-21 03:00:00+00:00,380.0,851.0,4196.0,6975.0,121.0
2018-08-21 04:00:00+00:00,380.0,2091.0,4957.0,6976.0,63.0
2018-08-21 05:00:00+00:00,382.0,2995.0,5367.0,6981.0,76.0
2018-08-21 06:00:00+00:00,389.0,3010.0,5489.0,6984.0,533.0
2018-08-21 07:00:00+00:00,388.0,3672.0,5692.0,6982.0,1799.0
2018-08-21 08:00:00+00:00,387.0,3703.0,5800.0,6984.0,3793.0
2018-08-21 09:00:00+00:00,383.0,3785.0,5838.0,6984.0,4813.0
2018-08-21 10:00:00+00:00,382.0,4364.0,5855.0,6979.0,5235.0
2018-08-21 11:00:00+00:00,385.0,4229.0,5776.0,6973.0,5417.0
2018-08-21 12:00:00+00:00,384.0,3471.0,5835.0,6969.0,5441.0
2018-08-21 13:00:00+00:00,383.0,2603.0,5847.0,6967.0,5200.0
2018-08-21 14:00:00+00:00,382.0,2371.0,5764.0,6966.0,4873.0
2018-08-21 15:00:00+00:00,379.0,3053.0,5722.0,6964.0,4330.0
2018-08-21 16:00:00+00:00,375.0,2716.0,5773.0,6965.0,3605.0
2018-08-21 17:00:00+00:00,374.0,2649.0,5899.0,6968.0,2452.0
2018-08-21 18:00:00+00:00,389.0,3153.0,6011.0,6970.0,1063.0
2018-08-21 19:00:00+00:00,392.0,4074.0,6114.0,6971.0,612.0
2018-08-21 20:00:00+00:00,380.0,3304.0,6170.0,6973.0,518.0
2018-08-21 21:00:00+00:00,382.0,2167.0,6069.0,6976.0,463.0
2018-08-21 22:00:00+00:00,383.0,1991.0,6031.0,6978.0,451.0
2018-08-21 23:00:00+00:00,382.0,1592.0,5915.0,6981.0,449.0
2018-08-22 00:00:00+00:00,376.0,1095.0,5722.0,6983.0,443.0
2018-08-22 01:00:00+00:00,359.0,827.0,5572.0,6979.0,394.0
2018-08-22 02:00:00+00:00,362.0,805.0,5620.0,6979.0,266.0
2018-08-22 03:00:00+00:00,363.0,964.0,5790.0,6980.0,177.0
2018-08-22 04:00:00+00:00,363.0,1725.0,6104.0,6981.0,126.0
2018-08-22 05:00:00+00:00,359.0,2887.0,6353.0,6982.0,129.0
2018-08-22 06:00:00+00:00,364.0,2438.0,6368.0,6982.0,514.0
2018-08-22 07:00:00+00:00,365.0,2626.0,6369.0,6983.0,1600.0
2018-08-22 08:00:00+00:00,362.0,2686.0,6369.0,6980.0,3187.0
2018-08-22 09:00:00+00:00,357.0,2942.0,6337.0,6974.0,4068.0
2018-08-22 10:00:00+00:00,356.0,3297.0,6325.0,6969.0,4597.0
2018-08-22 11:00:00+00:00,354.0,3185.0,6346.0,6967.0,4910.0
2018-08-22 12:00:00+00:00,356.0,3381.0,6335.0,6964.0,4976.0
2018-08-22 13:00:00+00:00,344.0,3265.0,6328.0,6959.0,4787.0
2018-08-22 14:00:00+00:00,343.0,3022.0,6327.0,6956.0,4367.0
2018-08-22 15:00:00+00:00,359.0,2799.0,6328.0,6957.0,3802.0
2018-08-22 16:00:00+00:00,379.0,2727.0,6283.0,6960.0,2926.0
2018-08-22 17:00:00+00:00,377.0,3098.0,6324.0,6963.0,1798.0
2018-08-22 18:00:00+00:00,384.0,3594.0,6332.0,6965.0,796.0
2018-08-22 19:00:00+00:00,381.0,4605.0,6323.0,6968.0,603.0
2018-08-22 20:00:00+00:00,378.0,4425.0,6082.0,6970.0,532.0
2018-08-22 21:00:00+00:00,378.0,4059.0,5907.0,6972.0,424.0
2018-08-22 22:00:00+00:00,375.0,3745.0,5762.0,6975.0,328.0
2018-08-22 23:00:00+00:00,372.0,2255.0,5778.0,6977.0,314.0
2018-08-23 00:00:00+00:00,372.0,1812.0,5636.0,6978.0,237.0
2018-08-23 01:00:00+00:00,366.0,1218.0,5689.0,6966.0,217.0
2018-08-23 02:00:00+00:00,375.0,706.0,5509.0,6967.0,196.0
2018-08-23 03:00:00+00:00,384.0,877.0,5448.0,6959.0,131.0
2018-08-23 04:00:00+00:00,377.0,2610.0,5711.0,6958.0,84.0
2018-08-23 05:00:00+00:00,376.0,3279.0,5788.0,6958.0,95.0
2018-08-23 06:00:00+00:00,393.0,3903.0,5849.0,6959.0,450.0
2018-08-23 07:00:00+00:00,388.0,4627.0,5903.0,6969.0,1496.0
2018-08-23 08:00:00+00:00,379.0,4044.0,5878.0,6977.0,3211.0
2018-08-23 09:00:00+00:00,374.0,4258.0,5942.0,6973.0,4507.0
2018-08-23 10:00:00+00:00,378.0,3801.0,5952.0,6966.0,5014.0
2018-08-23 11:00:00+00:00,377.0,3153.0,5868.0,6962.0,5201.0
2018-08-23 12:00:00+00:00,373.0,2811.0,5861.0,6961.0,5035.0
2018-08-23 13:00:00+00:00,380.0,2553.0,5766.0,6963.0,4674.0
2018-08-23 14:00:00+00:00,380.0,2120.0,5729.0,6961.0,4280.0
2018-08-23 15:00:00+00:00,376.0,2238.0,5780.0,6963.0,3532.0
2018-08-23 16:00:00+00:00,381.0,2059.0,5814.0,6966.0,2648.0
2018-08-23 17:00:00+00:00,385.0,1793.0,5800.0,6968.0,1674.0
2018-08-23 18:00:00+00:00,384.0,2677.0,5752.0,6968.0,911.0
2018-08-23 19:00:00+00:00,381.0,3340.0,5770.0,6971.0,685.0
2018-08-23 20:00:00+00:00,377.0,2721.0,5876.0,6974.0,615.0
2018-08-23 21:00:00+00:00,376.0,1620.0,5714.0,6978.0,508.0
2018-08-23 22:00:00+00:00,374.0,982.0,5273.0,6977.0,312.0
2018-08-23 23:00:00+00:00,375.0,876.0,5014.0,6969.0,261.0
2018-08-24 00:00:00+00:00,376.0,690.0,4466.0,6967.0,237.0
2018-08-24 01:00:00+00:00,374.0,592.0,4257.0,6971.0,191.0
2018-08-24 02:00:00+00:00,378.0,596.0,4101.0,6975.0,151.0
2018-08-24 03:00:00+00:00,378.0,594.0,4154.0,6977.0,148.0
2018-08-24 04:00:00+00:00,379.0,912.0,5150.0,6980.0,141.0
2018-08-24 05:00:00+00:00,377.0,2246.0,5708.0,6989.0,157.0
2018-08-24 06:00:00+00:00,381.0,2578.0,5814.0,6990.0,560.0
2018-08-24 07:00:00+00:00,379.0,3117.0,5859.0,6992.0,1646.0
2018-08-24 08:00:00+00:00,377.0,2949.0,5871.0,6990.0,3582.0
2018-08-24 09:00:00+00:00,375.0,3033.0,5893.0,6987.0,4605.0
2018-08-24 10:00:00+00:00,375.0,2559.0,5899.0,6981.0,4999.0
2018-08-24 11:00:00+00:00,378.0,2747.0,5675.0,6977.0,5165.0
2018-08-24 12:00:00+00:00,354.0,2415.0,5620.0,6969.0,5170.0
2018-08-24 13:00:00+00:00,375.0,1775.0,5418.0,6968.0,4993.0
2018-08-24 14:00:00+00:00,383.0,1478.0,5298.0,6968.0,4513.0
2018-08-24 15:00:00+00:00,381.0,1642.0,5175.0,6963.0,3939.0
2018-08-24 16:00:00+00:00,382.0,1828.0,5132.0,6958.0,3143.0
2018-08-24 17:00:00+00:00,384.0,2617.0,5144.0,6956.0,2098.0
2018-08-24 18:00:00+00:00,393.0,2924.0,5265.0,6959.0,1027.0
2018-08-24 19:00:00+00:00,387.0,3085.0,5270.0,6961.0,717.0
2018-08-24 20:00:00+00:00,376.0,2109.0,5175.0,6965.0,677.0
2018-08-24 21:00:00+00:00,370.0,1163.0,5062.0,6966.0,625.0
2018-08-24 22:00:00+00:00,378.0,739.0,4758.0,6968.0,435.0
2018-08-24 23:00:00+00:00,379.0,685.0,4215.0,6971.0,324.0
2018-08-25 00:00:00+00:00,374.0,683.0,3285.0,6975.0,202.0
2018-08-25 01:00:00+00:00,377.0,559.0,2627.0,6979.0,103.0
2018-08-25 02:00:00+00:00,379.0,582.0,2401.0,6983.0,78.0
2018-08-25 03:00:00+00:00,374.0,533.0,2422.0,6986.0,71.0
2018-08-25 04:00:00+00:00,375.0,699.0,2439.0,6989.0,74.0
2018-08-25 05:00:00+00:00,377.0,935.0,2602.0,6988.0,88.0
2018-08-25 06:00:00+00:00,373.0,1272.0,2850.0,6991.0,448.0
2018-08-25 07:00:00+00:00,378.0,1485.0,3348.0,6985.0,1498.0
2018-08-25 08:00:00+00:00,380.0,1359.0,3369.0,6983.0,3425.0
2018-08-25 09:00:00+00:00,388.0,1335.0,3519.0,6979.0,4539.0
2018-08-25 10:00:00+00:00,389.0,1399.0,3636.0,6976.0,4988.0
2018-08-25 11:00:00+00:00,379.0,1318.0,3833.0,6972.0,5131.0
2018-08-25 12:00:00+00:00,360.0,1152.0,3909.0,6966.0,5103.0
2018-08-25 13:00:00+00:00,357.0,855.0,3910.0,6963.0,4948.0
2018-08-25 14:00:00+00:00,356.0,690.0,3905.0,6962.0,4617.0
2018-08-25 15:00:00+00:00,354.0,828.0,3490.0,6958.0,4174.0
2018-08-25 16:00:00+00:00,354.0,1149.0,3976.0,6958.0,3496.0
2018-08-25 17:00:00+00:00,357.0,1225.0,4122.0,6959.0,2486.0
2018-08-25 18:00:00+00:00,359.0,2544.0,4134.0,6966.0,1154.0
2018-08-25 19:00:00+00:00,358.0,3136.0,4203.0,6972.0,681.0
2018-08-25 20:00:00+00:00,357.0,2180.0,4135.0,6976.0,623.0
2018-08-25 21:00:00+00:00,351.0,1103.0,4046.0,6978.0,608.0
2018-08-25 22:00:00+00:00,349.0,671.0,3815.0,6981.0,589.0
2018-08-25 23:00:00+00:00,342.0,805.0,3378.0,6984.0,557.0
2018-08-26 00:00:00+00:00,344.0,697.0,2968.0,6985.0,468.0
2018-08-26 01:00:00+00:00,346.0,655.0,2915.0,6985.0,321.0
2018-08-26 02:00:00+00:00,345.0,657.0,2861.0,6988.0,202.0
2018-08-26 03:00:00+00:00,345.0,722.0,3002.0,6989.0,98.0
2018-08-26 04:00:00+00:00,347.0,821.0,3292.0,6990.0,97.0
2018-08-26 05:00:00+00:00,347.0,710.0,3285.0,6990.0,107.0
2018-08-26 06:00:00+00:00,345.0,801.0,3358.0,6990.0,468.0
2018-08-26 07:00:00+00:00,348.0,1231.0,3770.0,6990.0,1548.0
2018-08-26 08:00:00+00:00,345.0,1065.0,3845.0,6990.0,3570.0
2018-08-26 09:00:00+00:00,345.0,1077.0,4120.0,6986.0,4644.0
2018-08-26 10:00:00+00:00,344.0,1399.0,4344.0,6983.0,5098.0
2018-08-26 11:00:00+00:00,344.0,1562.0,4483.0,6977.0,5319.0
2018-08-26 12:00:00+00:00,341.0,1731.0,4494.0,6975.0,5373.0
2018-08-26 13:00:00+00:00,341.0,1217.0,4379.0,6973.0,5294.0
2018-08-26 14:00:00+00:00,341.0,791.0,4291.0,6969.0,5056.0
2018-08-26 15:00:00+00:00,340.0,782.0,4257.0,6968.0,4623.0
2018-08-26 16:00:00+00:00,339.0,1113.0,4057.0,6964.0,3917.0
2018-08-26 17:00:00+00:00,339.0,1963.0,4260.0,6968.0,2750.0
2018-08-26 18:00:00+00:00,343.0,2426.0,4522.0,6975.0,1319.0
2018-08-26 19:00:00+00:00,346.0,3300.0,4708.0,6977.0,828.0
2018-08-26 20:00:00+00:00,346.0,2972.0,4707.0,6980.0,767.0
2018-08-26 21:00:00+00:00,345.0,2718.0,4713.0,6981.0,764.0
2018-08-26 22:00:00+00:00,343.0,2290.0,4747.0,6977.0,762.0
2018-08-26 23:00:00+00:00,342.0,1579.0,4762.0,6964.0,763.0
2018-08-27 00:00:00+00:00,342.0,942.0,4548.0,6971.0,745.0
2018-08-27 01:00:00+00:00,336.0,567.0,4279.0,6978.0,638.0
2018-08-27 02:00:00+00:00,339.0,509.0,4144.0,6979.0,534.0
2018-08-27 03:00:00+00:00,341.0,580.0,4338.0,6979.0,344.0
2018-08-27 04:00:00+00:00,340.0,1386.0,4909.0,6982.0,242.0
2018-08-27 05:00:00+00:00,343.0,1847.0,5353.0,6983.0,229.0
2018-08-27 06:00:00+00:00,345.0,2328.0,5542.0,6985.0,597.0
2018-08-27 07:00:00+00:00,345.0,2608.0,5551.0,6985.0,1696.0
2018-08-27 08:00:00+00:00,342.0,2757.0,5620.0,6982.0,3237.0
2018-08-27 09:00:00+00:00,339.0,3242.0,5713.0,6969.0,4025.0
2018-08-27 10:00:00+00:00,338.0,3814.0,5739.0,6962.0,4158.0
2018-08-27 11:00:00+00:00,336.0,3989.0,5710.0,6961.0,4098.0
